date,store_id,sku_id,true_demand_units,promo_flag,holiday_flag,category,forecast_units
2026-01-29,ST001,SKU0014,7,0,0,Snacks,9.428571428571429
2026-01-30,ST001,SKU0014,8,0,0,Snacks,10.0
2026-01-03,ST001,SKU0015,4,0,0,Beverages,7.285714285714286
2026-01-04,ST001,SKU0015,3,0,0,Beverages,6.428571428571429
2026-01-05,ST001,SKU0015,15,0,0,Beverages,5.857142857142857
2026-01-06,ST001,SKU0015,5,0,0,Beverages,7.285714285714286
2026-01-07,ST001,SKU0015,3,0,0,Beverages,7.0
2026-01-08,ST001,SKU0015,19,0,0,Beverages,6.714285714285714
2026-01-09,ST001,SKU0015,1,0,0,Beverages,8.714285714285714
2026-01-10,ST001,SKU0015,1,0,0,Beverages,7.142857142857143
2026-01-11,ST001,SKU0015,9,0,0,Beverages,6.714285714285714
2026-01-12,ST001,SKU0015,10,0,0,Beverages,7.571428571428571
2026-01-13,ST001,SKU0015,1,0,0,Beverages,6.857142857142857
2026-01-14,ST001,SKU0015,20,0,0,Beverages,6.285714285714286
2026-01-15,ST001,SKU0015,3,0,0,Beverages,8.714285714285714
2026-01-16,ST001,SKU0015,13,0,0,Beverages,6.428571428571429
2026-01-17,ST001,SKU0015,5,0,0,Beverages,8.142857142857142
2026-01-18,ST001,SKU0015,13,0,0,Beverages,8.714285714285714
2026-01-19,ST001,SKU0015,4,0,0,Beverages,9.285714285714286
2026-01-20,ST001,SKU0015,10,0,0,Beverages,8.428571428571429
2026-01-21,ST001,SKU0015,12,0,0,Beverages,9.714285714285714
2026-01-22,ST001,SKU0015,5,0,0,Beverages,8.571428571428571
2026-01-23,ST001,SKU0015,3,0,0,Beverages,8.857142857142858
2026-01-24,ST001,SKU0015,2,0,0,Beverages,7.428571428571429
2026-01-25,ST001,SKU0015,7,0,0,Beverages,7.0
2026-01-26,ST001,SKU0015,1,0,0,Beverages,6.142857142857143
2026-01-27,ST001,SKU0015,5,0,0,Beverages,5.714285714285714
2026-01-28,ST001,SKU0015,4,0,0,Beverages,5.0
2026-01-29,ST001,SKU0015,4,0,0,Beverages,3.857142857142857
2026-01-30,ST001,SKU0015,8,0,0,Beverages,3.7142857142857144
2026-01-03,ST001,SKU0016,3,0,0,Snacks,7.142857142857143
2026-01-04,ST001,SKU0016,4,0,0,Snacks,5.857142857142857
2026-01-05,ST001,SKU0016,5,0,0,Snacks,5.428571428571429
2026-01-06,ST001,SKU0016,1,0,0,Snacks,5.285714285714286
2026-01-07,ST001,SKU0016,17,0,0,Snacks,4.428571428571429
2026-01-08,ST001,SKU0016,7,0,0,Snacks,5.428571428571429
2026-01-09,ST001,SKU0016,14,0,0,Snacks,6.0
2026-01-10,ST001,SKU0016,1,0,0,Snacks,7.285714285714286
2026-01-11,ST001,SKU0016,9,0,0,Snacks,7.0
2026-01-12,ST001,SKU0016,4,0,0,Snacks,7.714285714285714
2026-01-13,ST001,SKU0016,16,0,0,Snacks,7.571428571428571
2026-01-14,ST001,SKU0016,11,0,0,Snacks,9.714285714285714
2026-01-15,ST001,SKU0016,14,0,0,Snacks,8.857142857142858
2026-01-16,ST001,SKU0016,17,0,0,Snacks,9.857142857142858
2026-01-17,ST001,SKU0016,4,0,0,Snacks,10.285714285714286
2026-01-18,ST001,SKU0016,6,0,0,Snacks,10.714285714285714
2026-01-19,ST001,SKU0016,6,0,0,Snacks,10.285714285714286
2026-01-20,ST001,SKU0016,6,0,0,Snacks,10.571428571428571
2026-01-21,ST001,SKU0016,15,0,0,Snacks,9.142857142857142
2026-01-22,ST001,SKU0016,3,0,0,Snacks,9.714285714285714
2026-01-23,ST001,SKU0016,3,0,0,Snacks,8.142857142857142
2026-01-24,ST001,SKU0016,12,0,0,Snacks,6.142857142857143
2026-01-25,ST001,SKU0016,5,0,0,Snacks,7.285714285714286
2026-01-26,ST001,SKU0016,26,0,0,Snacks,7.142857142857143
2026-01-27,ST001,SKU0016,7,0,0,Snacks,10.0
2026-01-28,ST001,SKU0016,5,0,0,Snacks,10.142857142857142
2026-01-29,ST001,SKU0016,6,0,0,Snacks,8.714285714285714
2026-01-30,ST001,SKU0016,9,0,0,Snacks,9.142857142857142
2026-01-03,ST001,SKU0017,7,0,0,Beverages,12.0
2026-01-04,ST001,SKU0017,14,0,0,Beverages,11.0
2026-01-05,ST001,SKU0017,1,0,0,Beverages,12.0
2026-01-06,ST001,SKU0017,1,0,0,Beverages,11.428571428571429
2026-01-07,ST001,SKU0017,9,0,0,Beverages,10.571428571428571
2026-01-08,ST001,SKU0017,6,0,0,Beverages,10.142857142857142
2026-01-09,ST001,SKU0017,8,0,0,Beverages,6.285714285714286
2026-01-10,ST001,SKU0017,7,0,0,Beverages,6.571428571428571
2026-01-11,ST001,SKU0017,3,0,0,Beverages,6.571428571428571
2026-01-12,ST001,SKU0017,3,0,0,Beverages,5.0
2026-01-13,ST001,SKU0017,8,0,0,Beverages,5.285714285714286
2026-01-14,ST001,SKU0017,10,0,0,Beverages,6.285714285714286
2026-01-15,ST001,SKU0017,8,0,0,Beverages,6.428571428571429
2026-01-16,ST001,SKU0017,0,0,0,Beverages,6.714285714285714
2026-01-17,ST001,SKU0017,2,0,0,Beverages,5.571428571428571
2026-01-18,ST001,SKU0017,6,0,0,Beverages,4.857142857142857
2026-01-19,ST001,SKU0017,7,0,0,Beverages,5.285714285714286
2026-01-20,ST001,SKU0017,5,0,0,Beverages,5.857142857142857
2026-01-21,ST001,SKU0017,9,0,0,Beverages,5.428571428571429
2026-01-22,ST001,SKU0017,5,0,0,Beverages,5.285714285714286
2026-01-23,ST001,SKU0017,14,0,0,Beverages,4.857142857142857
2026-01-24,ST001,SKU0017,15,0,0,Beverages,6.857142857142857
2026-01-25,ST001,SKU0017,5,0,0,Beverages,8.714285714285714
2026-01-26,ST001,SKU0017,8,0,0,Beverages,8.571428571428571
2026-01-27,ST001,SKU0017,18,0,0,Beverages,8.714285714285714
2026-01-28,ST001,SKU0017,5,0,0,Beverages,10.571428571428571
2026-01-29,ST001,SKU0017,4,0,0,Beverages,10.0
2026-01-30,ST001,SKU0017,1,0,0,Beverages,9.857142857142858
2026-01-03,ST001,SKU0018,2,0,0,Home Care,5.0
2026-01-04,ST001,SKU0018,2,0,0,Home Care,4.714285714285714
2026-01-05,ST001,SKU0018,2,0,0,Home Care,4.428571428571429
2026-01-06,ST001,SKU0018,1,0,0,Home Care,4.285714285714286
2026-01-07,ST001,SKU0018,5,0,0,Home Care,3.857142857142857
2026-01-08,ST001,SKU0018,2,0,0,Home Care,3.5714285714285716
2026-01-09,ST001,SKU0018,1,0,0,Home Care,3.142857142857143
2026-01-10,ST001,SKU0018,3,0,0,Home Care,2.142857142857143
2026-01-11,ST001,SKU0018,3,0,0,Home Care,2.2857142857142856
2026-01-12,ST001,SKU0018,1,0,0,Home Care,2.4285714285714284
2026-01-13,ST001,SKU0018,2,0,0,Home Care,2.2857142857142856
2026-01-14,ST001,SKU0018,2,0,0,Home Care,2.4285714285714284
2026-01-15,ST001,SKU0018,1,0,0,Home Care,2.0
2026-01-16,ST001,SKU0018,1,0,0,Home Care,1.8571428571428572
2026-01-17,ST001,SKU0018,4,0,0,Home Care,1.8571428571428572
2026-01-18,ST001,SKU0018,8,0,0,Home Care,2.0
2026-01-19,ST001,SKU0018,1,0,0,Home Care,2.7142857142857144
2026-01-20,ST001,SKU0018,3,0,0,Home Care,2.7142857142857144
2026-01-21,ST001,SKU0018,2,0,0,Home Care,2.857142857142857
2026-01-22,ST001,SKU0018,2,0,0,Home Care,2.857142857142857
2026-01-23,ST001,SKU0018,1,0,0,Home Care,3.0
2026-01-24,ST001,SKU0018,3,0,0,Home Care,3.0
2026-01-25,ST001,SKU0018,0,0,0,Home Care,2.857142857142857
2026-01-26,ST001,SKU0018,0,0,0,Home Care,1.7142857142857142
2026-01-27,ST001,SKU0018,2,0,0,Home Care,1.5714285714285714
2026-01-28,ST001,SKU0018,3,0,0,Home Care,1.4285714285714286
2026-01-29,ST001,SKU0018,1,0,0,Home Care,1.5714285714285714
2026-01-30,ST001,SKU0018,2,0,0,Home Care,1.4285714285714286
2026-01-03,ST001,SKU0019,20,0,0,Grocery,11.142857142857142
2026-01-04,ST001,SKU0019,11,0,0,Grocery,12.0
2026-01-05,ST001,SKU0019,25,0,0,Grocery,11.285714285714286
2026-01-06,ST001,SKU0019,10,0,0,Grocery,14.0
2026-01-07,ST001,SKU0019,13,0,0,Grocery,14.857142857142858
2026-01-08,ST001,SKU0019,7,0,0,Grocery,14.571428571428571
2026-01-09,ST001,SKU0019,3,0,0,Grocery,14.0
2026-01-10,ST001,SKU0019,12,0,0,Grocery,12.714285714285714
2026-01-11,ST001,SKU0019,15,0,0,Grocery,11.571428571428571
2026-01-12,ST001,SKU0019,19,0,0,Grocery,12.142857142857142
2026-01-13,ST001,SKU0019,11,0,0,Grocery,11.285714285714286
2026-01-14,ST001,SKU0019,19,0,0,Grocery,11.428571428571429
2026-01-15,ST001,SKU0019,5,0,0,Grocery,12.285714285714286
2026-01-16,ST001,SKU0019,17,0,0,Grocery,12.0
2026-01-17,ST001,SKU0019,27,0,0,Grocery,14.0
2026-01-18,ST001,SKU0019,9,0,0,Grocery,16.142857142857142
2026-01-19,ST001,SKU0019,21,0,0,Grocery,15.285714285714286
2026-01-20,ST001,SKU0019,7,0,0,Grocery,15.571428571428571
2026-01-21,ST001,SKU0019,3,0,0,Grocery,15.0
2026-01-22,ST001,SKU0019,14,0,0,Grocery,12.714285714285714
2026-01-23,ST001,SKU0019,17,0,0,Grocery,14.0
2026-01-24,ST001,SKU0019,17,0,0,Grocery,14.0
2026-01-25,ST001,SKU0019,18,0,0,Grocery,12.571428571428571
2026-01-26,ST001,SKU0019,13,0,0,Grocery,13.857142857142858
2026-01-27,ST001,SKU0019,13,0,0,Grocery,12.714285714285714
2026-01-28,ST001,SKU0019,17,0,0,Grocery,13.571428571428571
2026-01-29,ST001,SKU0019,10,0,0,Grocery,15.571428571428571
2026-01-30,ST001,SKU0019,35,0,0,Grocery,15.0
2026-01-03,ST001,SKU0020,6,0,0,Beverages,11.857142857142858
2026-01-04,ST001,SKU0020,2,0,0,Beverages,10.857142857142858
2026-01-05,ST001,SKU0020,9,0,0,Beverages,8.428571428571429
2026-01-06,ST001,SKU0020,3,0,0,Beverages,7.714285714285714
2026-01-07,ST001,SKU0020,4,0,0,Beverages,7.142857142857143
2026-01-08,ST001,SKU0020,6,0,0,Beverages,6.714285714285714
2026-01-09,ST001,SKU0020,6,0,0,Beverages,4.571428571428571
2026-01-10,ST001,SKU0020,0,0,0,Beverages,5.142857142857143
2026-01-11,ST001,SKU0020,11,0,0,Beverages,4.285714285714286
2026-01-12,ST001,SKU0020,3,0,0,Beverages,5.571428571428571
2026-01-13,ST001,SKU0020,4,0,0,Beverages,4.714285714285714
2026-01-14,ST001,SKU0020,10,0,0,Beverages,4.857142857142857
2026-01-15,ST001,SKU0020,6,0,0,Beverages,5.714285714285714
2026-01-16,ST001,SKU0020,3,0,0,Beverages,5.714285714285714
2026-01-17,ST001,SKU0020,8,0,0,Beverages,5.285714285714286
2026-01-18,ST001,SKU0020,7,0,0,Beverages,6.428571428571429
2026-01-19,ST001,SKU0020,6,0,0,Beverages,5.857142857142857
2026-01-20,ST001,SKU0020,4,0,0,Beverages,6.285714285714286
2026-01-21,ST001,SKU0020,14,0,0,Beverages,6.285714285714286
2026-01-22,ST001,SKU0020,11,0,0,Beverages,6.857142857142857
2026-01-23,ST001,SKU0020,3,0,0,Beverages,7.571428571428571
2026-01-24,ST001,SKU0020,13,0,0,Beverages,7.571428571428571
2026-01-25,ST001,SKU0020,2,0,0,Beverages,8.285714285714286
2026-01-26,ST001,SKU0020,16,0,0,Beverages,7.571428571428571
2026-01-27,ST001,SKU0020,6,0,0,Beverages,9.0
2026-01-28,ST001,SKU0020,2,0,0,Beverages,9.285714285714286
2026-01-29,ST001,SKU0020,7,0,0,Beverages,7.571428571428571
2026-01-30,ST001,SKU0020,9,0,0,Beverages,7.0
2026-01-03,ST001,SKU0021,16,0,0,Dairy,13.571428571428571
2026-01-04,ST001,SKU0021,6,0,0,Dairy,13.857142857142858
2026-01-05,ST001,SKU0021,3,0,0,Dairy,12.571428571428571
2026-01-06,ST001,SKU0021,11,0,0,Dairy,12.428571428571429
2026-01-07,ST001,SKU0021,3,0,0,Dairy,13.142857142857142
2026-01-08,ST001,SKU0021,7,0,0,Dairy,12.571428571428571
2026-01-09,ST001,SKU0021,0,0,0,Dairy,8.714285714285714
2026-01-10,ST001,SKU0021,14,0,0,Dairy,6.571428571428571
2026-01-11,ST001,SKU0021,6,0,0,Dairy,6.285714285714286
2026-01-12,ST001,SKU0021,10,0,0,Dairy,6.285714285714286
2026-01-13,ST001,SKU0021,13,0,0,Dairy,7.285714285714286
2026-01-14,ST001,SKU0021,9,0,0,Dairy,7.571428571428571
2026-01-15,ST001,SKU0021,8,0,0,Dairy,8.428571428571429
2026-01-16,ST001,SKU0021,7,0,0,Dairy,8.571428571428571
2026-01-17,ST001,SKU0021,20,0,0,Dairy,9.571428571428571
2026-01-18,ST001,SKU0021,6,0,0,Dairy,10.428571428571429
2026-01-19,ST001,SKU0021,2,0,0,Dairy,10.428571428571429
2026-01-20,ST001,SKU0021,3,0,0,Dairy,9.285714285714286
2026-01-21,ST001,SKU0021,1,0,0,Dairy,7.857142857142857
2026-01-22,ST001,SKU0021,11,0,0,Dairy,6.714285714285714
2026-01-23,ST001,SKU0021,3,0,0,Dairy,7.142857142857143
2026-01-24,ST001,SKU0021,4,0,0,Dairy,6.571428571428571
2026-01-25,ST001,SKU0021,19,0,0,Dairy,4.285714285714286
2026-01-26,ST001,SKU0021,7,0,0,Dairy,6.142857142857143
2026-01-27,ST001,SKU0021,12,0,0,Dairy,6.857142857142857
2026-01-28,ST001,SKU0021,2,0,0,Dairy,8.142857142857142
2026-01-29,ST001,SKU0021,19,0,0,Dairy,8.285714285714286
2026-01-30,ST001,SKU0021,9,0,0,Dairy,9.428571428571429
2026-01-03,ST001,SKU0022,6,0,0,Snacks,6.285714285714286
2026-01-04,ST001,SKU0022,6,0,0,Snacks,6.285714285714286
2026-01-05,ST001,SKU0022,8,0,0,Snacks,6.142857142857143
2026-01-06,ST001,SKU0022,8,0,0,Snacks,6.714285714285714
2026-01-07,ST001,SKU0022,23,0,0,Snacks,7.0
2026-01-08,ST001,SKU0022,5,0,0,Snacks,9.428571428571429
2026-01-09,ST001,SKU0022,14,0,0,Snacks,9.285714285714286
2026-01-10,ST001,SKU0022,6,0,0,Snacks,10.0
2026-01-11,ST001,SKU0022,10,0,0,Snacks,10.0
2026-01-12,ST001,SKU0022,5,0,0,Snacks,10.571428571428571
2026-01-13,ST001,SKU0022,8,0,0,Snacks,10.142857142857142
2026-01-14,ST001,SKU0022,14,0,0,Snacks,10.142857142857142
2026-01-15,ST001,SKU0022,5,0,0,Snacks,8.857142857142858
2026-01-16,ST001,SKU0022,15,0,0,Snacks,8.857142857142858
2026-01-17,ST001,SKU0022,7,0,0,Snacks,9.0
2026-01-18,ST001,SKU0022,2,0,0,Snacks,9.142857142857142
2026-01-19,ST001,SKU0022,7,0,0,Snacks,8.0
2026-01-20,ST001,SKU0022,6,0,0,Snacks,8.285714285714286
2026-01-21,ST001,SKU0022,7,0,0,Snacks,8.0
2026-01-22,ST001,SKU0022,4,0,0,Snacks,7.0
2026-01-23,ST001,SKU0022,3,0,0,Snacks,6.857142857142857
2026-01-24,ST001,SKU0022,6,0,0,Snacks,5.142857142857143
2026-01-25,ST001,SKU0022,12,0,0,Snacks,5.0
2026-01-26,ST001,SKU0022,6,0,0,Snacks,6.428571428571429
2026-01-27,ST001,SKU0022,5,0,0,Snacks,6.285714285714286
2026-01-28,ST001,SKU0022,3,0,0,Snacks,6.142857142857143
2026-01-29,ST001,SKU0022,17,0,0,Snacks,5.571428571428571
2026-01-30,ST001,SKU0022,2,0,0,Snacks,7.428571428571429
2026-01-03,ST001,SKU0023,12,0,0,Dairy,13.428571428571429
2026-01-04,ST001,SKU0023,12,0,0,Dairy,13.857142857142858
2026-01-05,ST001,SKU0023,12,0,0,Dairy,11.0
2026-01-06,ST001,SKU0023,10,0,0,Dairy,11.142857142857142
2026-01-07,ST001,SKU0023,8,0,0,Dairy,11.857142857142858
2026-01-08,ST001,SKU0023,15,0,0,Dairy,11.857142857142858
2026-01-09,ST001,SKU0023,13,0,0,Dairy,10.571428571428571
2026-01-10,ST001,SKU0023,15,0,0,Dairy,11.714285714285714
2026-01-11,ST001,SKU0023,7,0,0,Dairy,12.142857142857142
2026-01-12,ST001,SKU0023,6,0,0,Dairy,11.428571428571429
2026-01-13,ST001,SKU0023,18,0,0,Dairy,10.571428571428571
2026-01-14,ST001,SKU0023,8,0,0,Dairy,11.714285714285714
2026-01-15,ST001,SKU0023,21,0,0,Dairy,11.714285714285714
2026-01-16,ST001,SKU0023,13,0,0,Dairy,12.571428571428571
2026-01-17,ST001,SKU0023,8,0,0,Dairy,12.571428571428571
2026-01-18,ST001,SKU0023,12,0,0,Dairy,11.571428571428571
2026-01-19,ST001,SKU0023,3,0,0,Dairy,12.285714285714286
2026-01-20,ST001,SKU0023,5,0,0,Dairy,11.857142857142858
2026-01-21,ST001,SKU0023,10,0,0,Dairy,10.0
2026-01-22,ST001,SKU0023,4,0,0,Dairy,10.285714285714286
2026-01-23,ST001,SKU0023,4,0,0,Dairy,7.857142857142857
2026-01-24,ST001,SKU0023,19,0,0,Dairy,6.571428571428571
2026-01-25,ST001,SKU0023,25,0,0,Dairy,8.142857142857142
2026-01-26,ST001,SKU0023,7,0,0,Dairy,10.0
2026-01-27,ST001,SKU0023,7,0,0,Dairy,10.571428571428571
2026-01-28,ST001,SKU0023,17,0,0,Dairy,10.857142857142858
2026-01-29,ST001,SKU0023,11,0,0,Dairy,11.857142857142858
2026-01-30,ST001,SKU0023,7,0,0,Dairy,12.857142857142858
2026-01-03,ST001,SKU0024,2,0,0,Beverages,12.0
2026-01-04,ST001,SKU0024,13,0,0,Beverages,9.714285714285714
2026-01-05,ST001,SKU0024,6,0,0,Beverages,10.714285714285714
2026-01-06,ST001,SKU0024,14,0,0,Beverages,10.285714285714286
2026-01-07,ST001,SKU0024,4,0,0,Beverages,9.857142857142858
2026-01-08,ST001,SKU0024,3,0,0,Beverages,9.428571428571429
2026-01-09,ST001,SKU0024,5,0,0,Beverages,8.285714285714286
2026-01-10,ST001,SKU0024,12,0,0,Beverages,6.714285714285714
2026-01-11,ST001,SKU0024,10,0,0,Beverages,8.142857142857142
2026-01-12,ST001,SKU0024,4,0,0,Beverages,7.714285714285714
2026-01-13,ST001,SKU0024,6,0,0,Beverages,7.428571428571429
2026-01-14,ST001,SKU0024,7,0,0,Beverages,6.285714285714286
2026-01-15,ST001,SKU0024,17,0,0,Beverages,6.714285714285714
2026-01-16,ST001,SKU0024,15,0,0,Beverages,8.714285714285714
2026-01-17,ST001,SKU0024,9,0,0,Beverages,10.142857142857142
2026-01-18,ST001,SKU0024,8,0,0,Beverages,9.714285714285714
2026-01-19,ST001,SKU0024,11,0,0,Beverages,9.428571428571429
2026-01-20,ST001,SKU0024,1,0,0,Beverages,10.428571428571429
2026-01-21,ST001,SKU0024,3,0,0,Beverages,9.714285714285714
2026-01-22,ST001,SKU0024,0,0,0,Beverages,9.142857142857142
2026-01-23,ST001,SKU0024,6,0,0,Beverages,6.714285714285714
2026-01-24,ST001,SKU0024,5,0,0,Beverages,5.428571428571429
2026-01-25,ST001,SKU0024,6,0,0,Beverages,4.857142857142857
2026-01-26,ST001,SKU0024,4,0,0,Beverages,4.571428571428571
2026-01-27,ST001,SKU0024,9,0,0,Beverages,3.5714285714285716
2026-01-28,ST001,SKU0024,16,0,0,Beverages,4.714285714285714
2026-01-29,ST001,SKU0024,8,0,0,Beverages,6.571428571428571
2026-01-30,ST001,SKU0024,18,0,0,Beverages,7.714285714285714
2026-01-03,ST001,SKU0025,0,0,0,Beverages,8.857142857142858
2026-01-04,ST001,SKU0025,5,0,0,Beverages,5.714285714285714
2026-01-05,ST001,SKU0025,7,0,0,Beverages,5.571428571428571
2026-01-06,ST001,SKU0025,9,0,0,Beverages,5.0
2026-01-07,ST001,SKU0025,10,0,0,Beverages,5.571428571428571
2026-01-08,ST001,SKU0025,8,0,0,Beverages,5.714285714285714
2026-01-09,ST001,SKU0025,4,0,0,Beverages,6.142857142857143
2026-01-10,ST001,SKU0025,3,0,0,Beverages,6.142857142857143
2026-01-11,ST001,SKU0025,7,0,0,Beverages,6.571428571428571
2026-01-12,ST001,SKU0025,3,0,0,Beverages,6.857142857142857
2026-01-13,ST001,SKU0025,3,0,0,Beverages,6.285714285714286
2026-01-14,ST001,SKU0025,9,0,0,Beverages,5.428571428571429
2026-01-15,ST001,SKU0025,3,0,0,Beverages,5.285714285714286
2026-01-16,ST001,SKU0025,9,0,0,Beverages,4.571428571428571
2026-01-17,ST001,SKU0025,4,0,0,Beverages,5.285714285714286
2026-01-18,ST001,SKU0025,10,0,0,Beverages,5.428571428571429
2026-01-19,ST001,SKU0025,6,0,0,Beverages,5.857142857142857
2026-01-20,ST001,SKU0025,2,0,0,Beverages,6.285714285714286
2026-01-21,ST001,SKU0025,29,0,0,Beverages,6.142857142857143
2026-01-22,ST001,SKU0025,5,0,0,Beverages,9.0
2026-01-23,ST001,SKU0025,6,0,0,Beverages,9.285714285714286
2026-01-24,ST001,SKU0025,2,0,0,Beverages,8.857142857142858
2026-01-25,ST001,SKU0025,7,0,0,Beverages,8.571428571428571
2026-01-26,ST001,SKU0025,5,0,0,Beverages,8.142857142857142
2026-01-27,ST001,SKU0025,2,0,0,Beverages,8.0
2026-01-28,ST001,SKU0025,3,0,0,Beverages,8.0
2026-01-29,ST001,SKU0025,14,0,0,Beverages,4.285714285714286
2026-01-30,ST001,SKU0025,5,0,0,Beverages,5.571428571428571
2026-01-03,ST001,SKU0026,7,0,0,Home Care,2.7142857142857144
2026-01-04,ST001,SKU0026,4,0,0,Home Care,2.7142857142857144
2026-01-05,ST001,SKU0026,1,0,0,Home Care,3.2857142857142856
2026-01-06,ST001,SKU0026,3,0,0,Home Care,3.4285714285714284
2026-01-07,ST001,SKU0026,1,0,0,Home Care,3.7142857142857144
2026-01-08,ST001,SKU0026,4,0,0,Home Care,3.4285714285714284
2026-01-09,ST001,SKU0026,1,0,0,Home Care,3.0
2026-01-10,ST001,SKU0026,0,0,0,Home Care,3.0
2026-01-11,ST001,SKU0026,0,0,0,Home Care,2.0
2026-01-12,ST001,SKU0026,1,0,0,Home Care,1.4285714285714286
2026-01-13,ST001,SKU0026,1,0,0,Home Care,1.4285714285714286
2026-01-14,ST001,SKU0026,1,0,0,Home Care,1.1428571428571428
2026-01-15,ST001,SKU0026,1,0,0,Home Care,1.1428571428571428
2026-01-16,ST001,SKU0026,3,0,0,Home Care,0.7142857142857143
2026-01-17,ST001,SKU0026,5,0,0,Home Care,1.0
2026-01-18,ST001,SKU0026,9,0,0,Home Care,1.7142857142857142
2026-01-19,ST001,SKU0026,2,0,0,Home Care,3.0
2026-01-20,ST001,SKU0026,0,0,0,Home Care,3.142857142857143
2026-01-21,ST001,SKU0026,3,0,0,Home Care,3.0
2026-01-22,ST001,SKU0026,9,0,0,Home Care,3.2857142857142856
2026-01-23,ST001,SKU0026,2,0,0,Home Care,4.428571428571429
2026-01-24,ST001,SKU0026,6,0,0,Home Care,4.285714285714286
2026-01-25,ST001,SKU0026,3,0,0,Home Care,4.428571428571429
2026-01-26,ST001,SKU0026,0,0,0,Home Care,3.5714285714285716
2026-01-27,ST001,SKU0026,2,0,0,Home Care,3.2857142857142856
2026-01-28,ST001,SKU0026,2,0,0,Home Care,3.5714285714285716
2026-01-29,ST001,SKU0026,1,0,0,Home Care,3.4285714285714284
2026-01-30,ST001,SKU0026,2,0,0,Home Care,2.2857142857142856
2026-01-03,ST001,SKU0027,1,0,0,Home Care,4.0
2026-01-04,ST001,SKU0027,2,0,0,Home Care,3.2857142857142856
2026-01-05,ST001,SKU0027,0,0,0,Home Care,2.857142857142857
2026-01-06,ST001,SKU0027,0,0,0,Home Care,2.7142857142857144
2026-01-07,ST001,SKU0027,5,0,0,Home Care,1.0
2026-01-08,ST001,SKU0027,1,0,0,Home Care,1.5714285714285714
2026-01-09,ST001,SKU0027,1,0,0,Home Care,1.5714285714285714
2026-01-10,ST001,SKU0027,1,0,0,Home Care,1.4285714285714286
2026-01-11,ST001,SKU0027,1,0,0,Home Care,1.4285714285714286
2026-01-12,ST001,SKU0027,2,0,0,Home Care,1.2857142857142858
2026-01-13,ST001,SKU0027,4,0,0,Home Care,1.5714285714285714
2026-01-14,ST001,SKU0027,2,0,0,Home Care,2.142857142857143
2026-01-15,ST001,SKU0027,3,0,0,Home Care,1.7142857142857142
2026-01-16,ST001,SKU0027,1,0,0,Home Care,2.0
2026-01-17,ST001,SKU0027,1,0,0,Home Care,2.0
2026-01-18,ST001,SKU0027,5,0,0,Home Care,2.0
2026-01-19,ST001,SKU0027,3,0,0,Home Care,2.5714285714285716
2026-01-20,ST001,SKU0027,2,0,0,Home Care,2.7142857142857144
2026-01-21,ST001,SKU0027,6,0,0,Home Care,2.4285714285714284
2026-01-22,ST001,SKU0027,6,0,0,Home Care,3.0
2026-01-23,ST001,SKU0027,2,0,0,Home Care,3.4285714285714284
2026-01-24,ST001,SKU0027,0,0,0,Home Care,3.5714285714285716
2026-01-25,ST001,SKU0027,3,0,0,Home Care,3.4285714285714284
2026-01-26,ST001,SKU0027,1,0,0,Home Care,3.142857142857143
2026-01-27,ST001,SKU0027,1,0,0,Home Care,2.857142857142857
2026-01-28,ST001,SKU0027,3,0,0,Home Care,2.7142857142857144
2026-01-29,ST001,SKU0027,4,0,0,Home Care,2.2857142857142856
2026-01-30,ST001,SKU0027,2,0,0,Home Care,2.0
2026-01-03,ST001,SKU0028,6,0,0,Personal Care,3.7142857142857144
2026-01-04,ST001,SKU0028,1,0,0,Personal Care,3.142857142857143
2026-01-05,ST001,SKU0028,7,0,0,Personal Care,3.142857142857143
2026-01-06,ST001,SKU0028,3,0,0,Personal Care,3.4285714285714284
2026-01-07,ST001,SKU0028,1,0,0,Personal Care,3.4285714285714284
2026-01-08,ST001,SKU0028,2,0,0,Personal Care,3.142857142857143
2026-01-09,ST001,SKU0028,11,0,0,Personal Care,3.142857142857143
2026-01-10,ST001,SKU0028,8,0,0,Personal Care,4.428571428571429
2026-01-11,ST001,SKU0028,2,0,0,Personal Care,4.714285714285714
2026-01-12,ST001,SKU0028,0,0,0,Personal Care,4.857142857142857
2026-01-13,ST001,SKU0028,1,0,0,Personal Care,3.857142857142857
2026-01-14,ST001,SKU0028,0,0,0,Personal Care,3.5714285714285716
2026-01-15,ST001,SKU0028,3,0,0,Personal Care,3.4285714285714284
2026-01-16,ST001,SKU0028,2,0,0,Personal Care,3.5714285714285716
2026-01-17,ST001,SKU0028,0,0,0,Personal Care,2.2857142857142856
2026-01-18,ST001,SKU0028,9,0,0,Personal Care,1.1428571428571428
2026-01-19,ST001,SKU0028,2,0,0,Personal Care,2.142857142857143
2026-01-20,ST001,SKU0028,2,0,0,Personal Care,2.4285714285714284
2026-01-21,ST001,SKU0028,7,0,0,Personal Care,2.5714285714285716
2026-01-22,ST001,SKU0028,10,0,0,Personal Care,3.5714285714285716
2026-01-23,ST001,SKU0028,0,0,0,Personal Care,4.571428571428571
2026-01-24,ST001,SKU0028,19,0,0,Personal Care,4.285714285714286
2026-01-25,ST001,SKU0028,2,0,0,Personal Care,7.0
2026-01-26,ST001,SKU0028,5,0,0,Personal Care,6.0
2026-01-27,ST001,SKU0028,8,0,0,Personal Care,6.428571428571429
